contact_n,month_n,poutcome_n,duration,previous,y_n
1.0,0.0,0.0,0.07919254658385093,0.0,0.0
1.0,0.0,0.0,0.8555900621118012,0.0,0.0
1.0,0.3333333333333333,0.0,0.19720496894409936,0.0,0.0
0.0,0.0,0.0,0.7453416149068323,0.0,0.0
1.0,0.0,0.0,0.2639751552795031,0.0,0.0
0.0,0.1111111111111111,0.0,0.3447204968944099,0.0,0.0
1.0,0.8888888888888888,0.0,0.4192546583850931,0.0,1.0
1.0,0.2222222222222222,0.0,0.56055900621118,0.0,0.0
1.0,0.0,0.0,0.48757763975155277,0.0,0.0
0.0,0.0,0.0,0.2888198757763975,0.0,0.0
0.0,0.0,0.0,0.12577639751552794,0.0,0.0
1.0,0.5555555555555556,0.0,0.3322981366459627,0.0,0.0
1.0,0.3333333333333333,0.0,0.13664596273291924,0.0,0.0
1.0,0.3333333333333333,0.0,0.3307453416149068,0.0,0.0
1.0,0.5555555555555556,0.5,0.5481366459627329,0.14285714285714285,0.0
1.0,0.2222222222222222,0.0,0.44254658385093165,0.0,0.0
1.0,0.2222222222222222,0.0,0.5093167701863354,0.0,0.0
1.0,0.2222222222222222,0.0,0.17857142857142855,0.0,0.0
1.0,0.3333333333333333,0.0,0.8183229813664595,0.0,0.0
1.0,0.2222222222222222,0.0,0.265527950310559,0.0,0.0
1.0,0.2222222222222222,0.0,0.4270186335403726,0.0,0.0
1.0,0.5555555555555556,0.0,0.7872670807453416,0.0,0.0
1.0,0.8888888888888888,0.0,0.6459627329192547,0.0,1.0
1.0,1.0,0.0,0.6118012422360248,0.0,0.0
1.0,0.5555555555555556,0.0,0.25931677018633537,0.0,0.0
1.0,0.5555555555555556,0.0,0.17236024844720496,0.0,0.0
1.0,0.2222222222222222,0.0,0.13354037267080746,0.0,0.0
1.0,1.0,0.5,0.16459627329192544,0.2857142857142857,0.0
1.0,0.5555555555555556,0.5,0.07919254658385093,0.14285714285714285,0.0
1.0,0.3333333333333333,0.0,0.15683229813664595,0.0,0.0
1.0,0.8888888888888888,0.0,0.9099378881987576,0.0,0.0
0.0,0.0,0.0,0.22515527950310557,0.0,0.0
0.0,0.0,0.0,0.23447204968944096,0.0,0.0
1.0,0.3333333333333333,0.0,0.13664596273291924,0.0,0.0
0.0,0.0,0.0,0.5993788819875776,0.0,0.0
0.0,0.0,0.0,0.19875776397515527,0.0,0.0
0.0,0.0,0.0,0.6677018633540373,0.0,0.0
1.0,0.3333333333333333,0.0,0.3990683229813664,0.0,0.0
1.0,0.3333333333333333,0.0,0.6304347826086956,0.0,0.0
0.0,0.0,0.0,0.3059006211180124,0.0,0.0
1.0,0.2222222222222222,0.0,0.20962732919254656,0.0,0.0
0.0,0.1111111111111111,0.0,0.3913043478260869,0.0,0.0
1.0,0.8888888888888888,0.5,0.2903726708074534,0.14285714285714285,0.0
0.0,0.0,0.0,0.25931677018633537,0.0,0.0
1.0,0.5555555555555556,0.0,0.21273291925465837,0.0,0.0
1.0,0.3333333333333333,0.0,0.20186335403726707,0.0,0.0
1.0,0.3333333333333333,0.0,0.3385093167701863,0.0,0.0
1.0,0.2222222222222222,0.0,0.2453416149068323,0.0,0.0
0.0,0.0,0.0,0.21583850931677018,0.0,0.0
0.0,0.8888888888888888,0.0,0.21118012422360247,0.0,0.0
1.0,0.8888888888888888,0.0,0.27018633540372666,0.0,0.0
1.0,0.3333333333333333,0.0,0.20186335403726707,0.0,0.0
0.0,0.0,0.0,0.16614906832298135,0.0,0.0
1.0,0.0,0.0,0.043478260869565216,0.0,0.0
0.0,0.0,0.0,0.2717391304347826,0.0,0.0
1.0,0.5555555555555556,0.0,0.35403726708074534,0.0,0.0
1.0,0.5555555555555556,0.0,0.32608695652173914,0.0,0.0
1.0,0.2222222222222222,0.0,0.9378881987577639,0.0,0.0
1.0,0.5555555555555556,0.0,0.25621118012422356,0.0,0.0
0.0,0.1111111111111111,0.0,0.27018633540372666,0.0,0.0
1.0,0.3333333333333333,0.0,0.4301242236024844,0.0,0.0
0.0,0.1111111111111111,0.0,0.2872670807453416,0.0,0.0
1.0,0.3333333333333333,0.0,0.20496894409937888,0.0,0.0
0.0,0.1111111111111111,0.0,0.3493788819875776,0.0,0.0
1.0,0.2222222222222222,0.0,0.09006211180124223,0.0,0.0
1.0,0.8888888888888888,0.0,0.3136645962732919,0.0,1.0
1.0,0.2222222222222222,0.0,0.8509316770186335,0.0,0.0
0.0,0.0,0.0,0.11024844720496893,0.0,0.0
0.0,0.0,0.0,0.5232919254658385,0.0,0.0
1.0,0.2222222222222222,0.0,0.09472049689440994,0.0,0.0
1.0,0.3333333333333333,0.0,0.16925465838509315,0.0,0.0
1.0,1.0,0.0,0.49534161490683226,0.0,1.0
1.0,0.3333333333333333,0.0,0.3027950310559006,0.0,0.0
0.0,0.0,0.0,0.13354037267080746,0.0,0.0
0.0,0.0,0.0,0.39751552795031053,0.0,0.0
0.0,0.0,0.0,0.24223602484472048,0.0,0.0
0.0,0.0,0.0,0.25931677018633537,0.0,0.0
1.0,1.0,1.0,0.16459627329192544,0.14285714285714285,1.0
1.0,0.1111111111111111,0.0,0.17546583850931677,0.0,0.0
1.0,0.0,1.0,0.6040372670807453,0.2857142857142857,1.0
1.0,0.3333333333333333,0.0,0.17857142857142855,0.0,0.0
1.0,0.2222222222222222,0.0,0.9658385093167701,0.0,0.0
1.0,0.2222222222222222,0.0,0.17236024844720496,0.0,0.0
0.0,0.1111111111111111,0.0,0.5248447204968943,0.0,0.0
1.0,0.0,0.0,0.3027950310559006,0.0,0.0
1.0,0.3333333333333333,0.0,0.21273291925465837,0.0,0.0
1.0,0.3333333333333333,0.0,0.48136645962732916,0.0,0.0
1.0,0.2222222222222222,0.0,0.13975155279503104,0.0,0.0
1.0,0.3333333333333333,0.0,0.22826086956521738,0.0,0.0
0.0,0.0,0.0,0.41459627329192544,0.0,0.0
1.0,0.0,0.0,0.20341614906832298,0.0,0.0
1.0,0.8888888888888888,0.5,0.4270186335403726,0.14285714285714285,0.0
1.0,0.3333333333333333,0.0,0.12111801242236024,0.0,0.0
1.0,0.0,0.0,0.42391304347826086,0.0,0.0
1.0,0.5555555555555556,0.0,0.7577639751552795,0.0,0.0
1.0,0.0,0.0,0.23447204968944096,0.0,0.0
1.0,0.6666666666666666,0.0,0.5760869565217391,0.0,0.0
0.0,0.0,0.0,0.043478260869565216,0.0,0.0
1.0,0.0,1.0,0.9456521739130435,0.14285714285714285,1.0
0.0,0.0,0.0,0.3090062111801242,0.0,0.0
0.0,0.0,0.0,0.24378881987577639,0.0,0.0
0.0,0.0,0.0,0.16304347826086957,0.0,0.0
0.0,0.0,0.0,0.09782608695652173,0.0,0.0
0.0,0.0,0.0,0.2888198757763975,0.0,0.0
0.0,0.0,0.0,0.343167701863354,0.0,0.0
0.0,0.0,0.0,0.14751552795031056,0.0,0.0
1.0,0.0,0.0,0.8819875776397514,0.0,1.0
1.0,0.2222222222222222,0.0,0.22204968944099376,0.0,0.0
1.0,1.0,0.0,0.11335403726708074,0.0,0.0
1.0,0.3333333333333333,0.0,0.17236024844720496,0.0,0.0
1.0,0.5555555555555556,0.0,0.3105590062111801,0.0,0.0
1.0,0.0,0.5,0.6428571428571428,0.14285714285714285,0.0
0.0,0.0,0.0,0.4130434782608695,0.0,0.0
1.0,0.1111111111111111,0.5,0.22826086956521738,0.2857142857142857,0.0
0.0,0.1111111111111111,0.0,0.25621118012422356,0.0,0.0
0.0,0.0,0.0,0.14596273291925466,0.0,0.0
1.0,0.0,0.0,0.07298136645962733,0.0,0.0
1.0,0.0,0.5,0.3027950310559006,0.14285714285714285,0.0
0.0,0.0,0.0,0.2779503105590062,0.0,0.0
1.0,0.3333333333333333,0.0,0.6847826086956521,0.0,1.0
1.0,0.5555555555555556,0.0,0.41459627329192544,0.0,0.0
0.0,0.0,0.0,0.009316770186335404,0.0,0.0
0.0,0.0,0.0,0.19720496894409936,0.0,0.0
1.0,0.0,0.0,0.21118012422360247,0.0,0.0
1.0,0.5555555555555556,0.5,0.6195652173913043,0.14285714285714285,0.0
0.0,0.1111111111111111,0.0,0.3307453416149068,0.0,0.0
1.0,0.0,0.0,0.3944099378881987,0.0,0.0
1.0,0.0,0.0,0.3913043478260869,0.0,0.0
1.0,0.5555555555555556,0.0,0.08540372670807453,0.0,0.0
1.0,0.0,0.0,0.47360248447204967,0.0,0.0
1.0,0.2222222222222222,0.0,0.8555900621118012,0.0,1.0
0.0,0.1111111111111111,0.0,0.3571428571428571,0.0,1.0
1.0,0.5555555555555556,0.0,0.16304347826086957,0.0,0.0
0.0,0.0,0.0,0.5015527950310559,0.0,0.0
0.0,0.2222222222222222,0.0,0.16925465838509315,0.0,0.0
1.0,0.5555555555555556,0.0,0.11645962732919254,0.0,0.0
1.0,0.3333333333333333,0.0,0.24378881987577639,0.0,0.0
1.0,0.3333333333333333,0.0,0.6677018633540373,0.0,0.0
1.0,0.2222222222222222,0.0,0.07142857142857142,0.0,0.0
0.0,0.0,0.0,0.11024844720496893,0.0,0.0
1.0,0.3333333333333333,0.0,0.15062111801242234,0.0,0.0
1.0,0.0,0.0,0.2577639751552795,0.0,0.0
0.0,0.0,0.0,0.37888198757763975,0.0,0.0
1.0,0.0,0.0,0.20807453416149066,0.0,0.0
0.0,0.0,0.0,0.3307453416149068,0.0,0.0
1.0,0.7777777777777777,0.5,0.41149068322981364,0.14285714285714285,0.0
0.0,0.0,0.5,0.15683229813664595,0.14285714285714285,0.0
1.0,0.3333333333333333,0.0,0.14130434782608695,0.0,0.0
0.0,0.0,0.0,0.2453416149068323,0.0,0.0
0.0,0.3333333333333333,0.0,0.20652173913043476,0.0,0.0
0.0,0.0,0.0,0.6816770186335404,0.0,0.0
1.0,0.0,0.5,0.06832298136645962,0.14285714285714285,0.0
1.0,0.3333333333333333,0.0,0.19099378881987578,0.0,0.0
0.0,0.1111111111111111,0.0,0.13043478260869565,0.0,0.0
0.0,0.0,0.0,0.43788819875776397,0.0,0.0
1.0,0.3333333333333333,0.0,0.24844720496894407,0.0,0.0
1.0,0.5555555555555556,0.5,0.14440993788819875,0.14285714285714285,0.0
1.0,0.0,0.5,0.2717391304347826,0.14285714285714285,0.0
1.0,0.2222222222222222,1.0,0.75,0.14285714285714285,1.0
1.0,0.0,0.0,0.42391304347826086,0.0,0.0
1.0,0.8888888888888888,0.0,0.6521739130434783,0.0,0.0
0.0,0.0,0.0,0.06521739130434782,0.0,0.0
0.0,0.0,0.0,0.17701863354037267,0.0,0.0
1.0,0.5555555555555556,0.0,0.7049689440993788,0.0,1.0
1.0,0.6666666666666666,1.0,0.09782608695652173,0.2857142857142857,1.0
1.0,0.2222222222222222,0.0,0.3524844720496894,0.0,0.0
0.0,0.1111111111111111,0.0,0.4937888198757764,0.0,0.0
1.0,0.0,1.0,0.44720496894409933,0.14285714285714285,1.0
0.0,0.1111111111111111,0.0,0.16925465838509315,0.0,0.0
1.0,0.0,0.5,0.2934782608695652,0.14285714285714285,0.0
1.0,0.2222222222222222,0.0,0.21118012422360247,0.0,0.0
1.0,0.0,0.0,0.608695652173913,0.0,1.0
1.0,0.8888888888888888,0.5,0.8074534161490683,0.14285714285714285,0.0
1.0,0.3333333333333333,0.0,0.24999999999999997,0.0,0.0
0.0,0.3333333333333333,0.0,0.009316770186335404,0.0,0.0
1.0,0.2222222222222222,0.0,0.265527950310559,0.0,0.0
0.0,0.0,0.0,0.040372670807453416,0.0,0.0
0.0,0.0,0.0,0.21739130434782608,0.0,0.0
1.0,0.5555555555555556,0.0,0.10559006211180123,0.0,0.0
0.0,1.0,0.0,0.009316770186335404,0.0,0.0
1.0,0.1111111111111111,0.0,0.7686335403726707,0.0,0.0
1.0,0.2222222222222222,0.0,0.09472049689440994,0.0,0.0
1.0,0.2222222222222222,0.0,0.3027950310559006,0.0,0.0
1.0,0.3333333333333333,0.0,0.5978260869565217,0.0,0.0
1.0,0.3333333333333333,0.0,0.6335403726708074,0.0,1.0
1.0,0.2222222222222222,0.0,0.49689440993788814,0.0,0.0
1.0,0.2222222222222222,0.0,0.43633540372670804,0.0,0.0
0.0,0.0,0.0,0.09627329192546583,0.0,0.0
0.0,0.0,0.0,0.45962732919254656,0.0,0.0
1.0,0.5555555555555556,0.5,0.12732919254658384,0.14285714285714285,0.0
0.0,0.1111111111111111,0.0,0.3524844720496894,0.0,0.0
1.0,0.5555555555555556,0.0,0.17236024844720496,0.0,0.0
1.0,0.3333333333333333,0.0,0.45341614906832295,0.0,0.0
1.0,0.5555555555555556,0.0,0.2608695652173913,0.0,0.0
1.0,0.2222222222222222,0.0,0.24223602484472048,0.0,0.0
0.0,0.0,0.0,0.21739130434782608,0.0,0.0
1.0,0.0,1.0,0.4906832298136646,0.14285714285714285,0.0
0.0,0.0,0.0,0.07298136645962733,0.0,0.0
0.0,0.1111111111111111,0.0,0.18478260869565216,0.0,0.0
1.0,0.8888888888888888,0.0,0.08385093167701863,0.0,0.0
1.0,0.0,0.0,0.38198757763975155,0.0,0.0
0.0,0.1111111111111111,0.0,0.4161490683229813,0.0,0.0
1.0,0.3333333333333333,0.0,0.24378881987577639,0.0,0.0
1.0,0.8888888888888888,0.0,0.22204968944099376,0.0,0.0
1.0,0.0,0.5,0.16304347826086957,0.14285714285714285,0.0
1.0,0.3333333333333333,0.0,0.23602484472049687,0.0,0.0
1.0,0.3333333333333333,0.0,0.2748447204968944,0.0,0.0
0.0,0.1111111111111111,0.0,0.08540372670807453,0.0,0.0
0.0,0.1111111111111111,0.0,0.8726708074534161,0.0,0.0
1.0,0.8888888888888888,0.0,0.08850931677018634,0.0,0.0
0.0,0.0,0.0,0.296583850931677,0.0,0.0
1.0,0.5555555555555556,0.0,0.07919254658385093,0.0,0.0
1.0,0.2222222222222222,0.0,0.20807453416149066,0.0,0.0
0.0,0.2222222222222222,0.0,0.5108695652173912,0.0,0.0
1.0,0.8888888888888888,0.0,0.5170807453416149,0.0,0.0
1.0,0.2222222222222222,0.0,0.7965838509316769,0.0,0.0
1.0,0.5555555555555556,0.0,0.5885093167701863,0.0,0.0
1.0,0.4444444444444444,0.0,0.9844720496894409,0.0,0.0
1.0,0.0,0.0,0.39751552795031053,0.0,0.0
0.0,0.1111111111111111,0.0,0.6350931677018633,0.0,0.0
0.0,0.0,0.0,0.3105590062111801,0.0,0.0
1.0,0.5555555555555556,0.0,0.13198757763975155,0.0,0.0
1.0,0.5555555555555556,0.0,0.16770186335403725,0.0,0.0
0.0,0.0,0.0,0.38354037267080743,0.0,0.0
1.0,0.2222222222222222,0.0,0.7080745341614907,0.0,0.0
0.0,0.0,0.0,0.21583850931677018,0.0,0.0
1.0,0.0,0.0,0.20652173913043476,0.0,0.0
1.0,0.3333333333333333,0.0,0.20807453416149066,0.0,0.0
0.0,0.2222222222222222,0.0,0.3493788819875776,0.0,0.0
1.0,0.0,0.5,0.4937888198757764,0.14285714285714285,0.0
0.0,0.0,0.0,0.14751552795031056,0.0,0.0
1.0,1.0,0.0,0.5139751552795031,0.0,1.0
0.0,0.0,0.0,0.10559006211180123,0.0,0.0
1.0,0.3333333333333333,0.0,0.14751552795031056,0.0,0.0
0.0,0.1111111111111111,0.0,0.27329192546583847,0.0,0.0
1.0,0.1111111111111111,0.0,0.4021739130434782,0.0,1.0
1.0,0.2222222222222222,0.0,0.42857142857142855,0.0,0.0
1.0,0.0,0.0,0.12888198757763975,0.0,0.0
1.0,0.8888888888888888,0.0,0.703416149068323,0.0,0.0
1.0,0.0,0.0,0.2686335403726708,0.0,0.0
1.0,0.2222222222222222,0.0,0.982919254658385,0.0,0.0
0.0,0.0,0.0,0.19875776397515527,0.0,0.0
0.0,0.0,0.0,0.3571428571428571,0.0,0.0
0.0,0.7777777777777777,0.5,0.23602484472049687,0.14285714285714285,0.0
1.0,0.2222222222222222,0.0,0.38198757763975155,0.0,0.0
1.0,0.8888888888888888,0.0,0.22204968944099376,0.0,1.0
0.0,0.0,0.0,0.19875776397515527,0.0,0.0
1.0,0.2222222222222222,0.0,0.9239130434782608,0.0,0.0
1.0,0.5555555555555556,0.0,0.19720496894409936,0.0,0.0
0.0,0.1111111111111111,0.0,0.13664596273291924,0.0,0.0
0.0,0.1111111111111111,0.0,0.5201863354037267,0.0,0.0
1.0,0.5555555555555556,0.0,0.5279503105590062,0.0,0.0
0.0,0.4444444444444444,0.0,0.04192546583850931,0.0,0.0
0.0,0.0,0.0,0.327639751552795,0.0,0.0
1.0,0.0,0.0,0.7344720496894409,0.0,0.0
1.0,0.5555555555555556,0.5,0.06521739130434782,0.14285714285714285,0.0
1.0,0.0,1.0,0.65527950310559,0.14285714285714285,0.0
1.0,0.2222222222222222,0.0,0.3804347826086956,0.0,0.0
0.0,0.1111111111111111,0.0,0.6816770186335404,0.0,0.0
1.0,0.3333333333333333,0.0,0.3773291925465838,0.0,0.0
1.0,0.0,0.0,0.3447204968944099,0.0,0.0
1.0,0.8888888888888888,0.5,0.04813664596273291,0.14285714285714285,0.0
1.0,0.2222222222222222,0.0,0.5248447204968943,0.0,0.0
1.0,0.3333333333333333,0.0,0.12732919254658384,0.0,0.0
1.0,0.0,0.0,0.7096273291925466,0.0,0.0
0.0,0.0,0.0,0.4906832298136646,0.0,0.0
0.0,0.2222222222222222,0.0,0.24068322981366458,0.0,0.0
0.0,0.1111111111111111,0.0,0.687888198757764,0.0,0.0
1.0,0.3333333333333333,0.0,0.717391304347826,0.0,0.0
0.0,0.0,0.0,0.17236024844720496,0.0,0.0
1.0,0.2222222222222222,0.0,0.2531055900621118,0.0,0.0
1.0,0.3333333333333333,0.0,0.09472049689440994,0.0,0.0
1.0,1.0,0.0,0.6118012422360248,0.0,0.0
0.0,0.1111111111111111,0.0,0.2608695652173913,0.0,0.0
1.0,0.3333333333333333,0.0,0.14906832298136646,0.0,0.0
1.0,0.5555555555555556,0.0,0.2670807453416149,0.0,0.0
0.0,0.0,0.0,0.11024844720496893,0.0,0.0
0.0,0.0,0.0,0.15372670807453415,0.0,0.0
1.0,0.1111111111111111,0.0,0.17080745341614906,0.0,1.0
1.0,0.0,0.0,0.10093167701863354,0.0,0.0
0.0,0.2222222222222222,0.0,0.08074534161490683,0.0,0.0
1.0,0.2222222222222222,0.0,0.49223602484472045,0.0,0.0
1.0,0.2222222222222222,0.0,0.38354037267080743,0.0,0.0
1.0,0.0,0.0,0.9409937888198757,0.0,1.0
1.0,0.2222222222222222,0.0,0.5341614906832298,0.0,0.0
1.0,0.0,0.0,0.14130434782608695,0.0,0.0
1.0,0.5555555555555556,1.0,0.37577639751552794,0.42857142857142855,1.0
1.0,0.8888888888888888,0.0,0.3447204968944099,0.0,0.0
1.0,0.3333333333333333,0.0,0.5838509316770186,0.0,0.0
1.0,0.3333333333333333,0.0,0.25621118012422356,0.0,0.0
1.0,0.2222222222222222,0.0,0.49844720496894407,0.0,0.0
0.0,0.0,0.0,0.07608695652173912,0.0,0.0
1.0,0.8888888888888888,0.0,0.16925465838509315,0.0,0.0
0.0,0.1111111111111111,0.0,0.24223602484472048,0.0,0.0
1.0,0.5555555555555556,0.0,0.3850931677018633,0.0,0.0
1.0,0.3333333333333333,1.0,0.40527950310559,0.14285714285714285,1.0
1.0,0.3333333333333333,0.0,0.2608695652173913,0.0,0.0
1.0,0.0,0.0,0.7562111801242235,0.0,0.0
1.0,0.3333333333333333,0.0,0.3850931677018633,0.0,0.0
1.0,0.0,0.0,0.18012422360248445,0.0,0.0
0.0,0.0,0.0,0.13664596273291924,0.0,0.0
0.0,0.0,0.0,0.03881987577639751,0.0,0.0
1.0,0.3333333333333333,0.0,0.24223602484472048,0.0,0.0
1.0,0.5555555555555556,0.0,0.22360248447204967,0.0,0.0
0.0,0.0,0.0,0.374223602484472,0.0,0.0
0.0,0.0,0.0,0.13819875776397514,0.0,0.0
0.0,0.0,0.0,0.6537267080745341,0.0,0.0
1.0,0.2222222222222222,0.0,0.17391304347826086,0.0,0.0
0.0,0.1111111111111111,0.0,0.6319875776397516,0.0,0.0
1.0,0.0,0.5,0.7267080745341614,0.14285714285714285,0.0
1.0,0.0,0.0,0.9891304347826086,0.0,1.0
1.0,0.3333333333333333,0.0,0.40062111801242234,0.0,0.0
0.0,0.1111111111111111,0.0,0.07763975155279502,0.0,0.0
0.0,0.0,0.0,0.5248447204968943,0.0,0.0
1.0,0.2222222222222222,0.0,0.38198757763975155,0.0,0.0
1.0,0.0,0.0,0.5481366459627329,0.0,1.0
0.0,0.0,0.0,0.18478260869565216,0.0,0.0
0.0,0.0,0.0,0.22670807453416147,0.0,0.0
1.0,0.0,0.5,0.31211180124223603,0.14285714285714285,0.0
1.0,0.0,0.0,0.5357142857142857,0.0,0.0
0.0,0.5555555555555556,0.0,0.012422360248447204,0.0,0.0
0.0,0.0,0.0,0.2515527950310559,0.0,0.0
1.0,0.0,0.0,0.3012422360248447,0.0,0.0
1.0,0.3333333333333333,0.0,0.2795031055900621,0.0,0.0
1.0,0.8888888888888888,0.0,0.21739130434782608,0.0,0.0
1.0,0.6666666666666666,0.0,0.3944099378881987,0.0,0.0
1.0,0.2222222222222222,0.0,0.3524844720496894,0.0,0.0
0.0,0.0,0.0,0.21118012422360247,0.0,0.0
1.0,0.8888888888888888,0.0,0.9580745341614906,0.0,0.0
1.0,0.3333333333333333,0.0,0.17391304347826086,0.0,0.0
0.0,0.0,0.0,0.3059006211180124,0.0,0.0
1.0,0.4444444444444444,0.0,0.3183229813664596,0.0,0.0
0.0,0.0,0.0,0.040372670807453416,0.0,0.0
1.0,0.2222222222222222,0.0,0.717391304347826,0.0,0.0
0.0,0.1111111111111111,0.0,0.10714285714285714,0.0,0.0
1.0,0.0,0.0,0.024844720496894408,0.0,0.0
0.0,0.1111111111111111,0.0,0.36180124223602483,0.0,0.0
0.0,0.0,0.0,0.5652173913043478,0.0,0.0
0.0,0.1111111111111111,0.0,0.03881987577639751,0.0,0.0
0.0,0.0,0.0,0.48136645962732916,0.0,0.0
1.0,0.5555555555555556,0.0,0.32608695652173914,0.0,0.0
0.0,0.0,0.0,0.12577639751552794,0.0,0.0
1.0,0.2222222222222222,0.0,0.6133540372670807,0.0,0.0
0.0,0.0,0.0,0.08229813664596272,0.0,0.0
0.0,0.1111111111111111,0.0,0.4021739130434782,0.0,0.0
1.0,0.2222222222222222,0.0,0.23913043478260868,0.0,0.0
1.0,0.8888888888888888,0.0,0.6630434782608695,0.0,1.0
1.0,0.0,0.5,0.45807453416149063,0.14285714285714285,0.0
1.0,0.5555555555555556,0.0,0.6630434782608695,0.0,0.0
1.0,0.0,0.0,0.22204968944099376,0.0,0.0
1.0,0.0,0.0,0.07142857142857142,0.0,0.0
0.0,0.0,0.0,0.2670807453416149,0.0,0.0
1.0,0.0,1.0,0.12111801242236024,0.14285714285714285,0.0
1.0,1.0,1.0,0.4301242236024844,0.2857142857142857,1.0
1.0,0.8888888888888888,0.0,0.43167701863354035,0.0,0.0
0.0,0.0,0.0,0.24223602484472048,0.0,0.0
1.0,0.5555555555555556,0.0,0.3307453416149068,0.0,1.0
1.0,0.0,0.0,0.22049689440993786,0.0,0.0
0.0,0.1111111111111111,0.0,0.45031055900621114,0.0,0.0
1.0,0.3333333333333333,0.0,0.24068322981366458,0.0,0.0
0.0,0.0,0.0,0.3322981366459627,0.0,0.0
1.0,0.0,0.5,0.9813664596273292,0.14285714285714285,0.0
0.0,0.0,0.0,0.23913043478260868,0.0,0.0
1.0,0.5555555555555556,0.0,0.6024844720496894,0.0,0.0
1.0,0.3333333333333333,0.0,0.5512422360248447,0.0,0.0
1.0,0.5555555555555556,0.0,0.7003105590062111,0.0,0.0
1.0,0.2222222222222222,0.0,0.12422360248447203,0.0,0.0
1.0,0.2222222222222222,0.0,0.5357142857142857,0.0,0.0
1.0,0.2222222222222222,0.0,0.11024844720496893,0.0,0.0
1.0,0.5555555555555556,0.5,0.25621118012422356,0.14285714285714285,0.0
0.0,0.0,0.0,0.20962732919254656,0.0,0.0
0.0,0.0,0.0,0.3059006211180124,0.0,0.0
1.0,0.0,0.0,0.10403726708074533,0.0,0.0
1.0,0.3333333333333333,0.0,0.3012422360248447,0.0,1.0
1.0,0.8888888888888888,0.5,0.3338509316770186,0.14285714285714285,0.0
0.0,0.0,0.0,0.2950310559006211,0.0,0.0
1.0,0.0,0.0,0.22049689440993786,0.0,0.0
1.0,0.2222222222222222,0.0,0.7437888198757764,0.0,0.0
1.0,0.2222222222222222,0.0,0.6599378881987578,0.0,0.0
1.0,0.4444444444444444,0.0,0.13819875776397514,0.0,0.0
1.0,0.5555555555555556,0.0,0.4658385093167702,0.0,0.0
0.0,0.1111111111111111,0.0,0.39751552795031053,0.0,0.0
1.0,1.0,1.0,0.40527950310559,0.14285714285714285,1.0
1.0,0.2222222222222222,0.0,0.3012422360248447,0.0,0.0
1.0,0.1111111111111111,0.0,0.5512422360248447,0.0,1.0
1.0,0.2222222222222222,0.0,0.15838509316770186,0.0,0.0
1.0,0.2222222222222222,0.0,0.3214285714285714,0.0,0.0
1.0,0.2222222222222222,0.0,0.5543478260869564,0.0,0.0
1.0,0.7777777777777777,0.0,0.17857142857142855,0.0,1.0
1.0,0.6666666666666666,0.0,0.2577639751552795,0.0,1.0
0.0,0.0,0.0,0.17546583850931677,0.0,0.0
1.0,0.7777777777777777,0.0,0.22515527950310557,0.0,0.0
1.0,0.0,0.0,0.42391304347826086,0.0,0.0
1.0,0.0,0.0,0.45341614906832295,0.0,0.0
1.0,0.3333333333333333,0.0,0.3990683229813664,0.0,0.0
1.0,0.3333333333333333,0.0,0.08229813664596272,0.0,0.0
0.0,0.1111111111111111,0.0,0.6894409937888198,0.0,1.0
0.0,0.0,0.0,0.46118012422360244,0.0,0.0
0.0,0.1111111111111111,0.0,0.10559006211180123,0.0,0.0
1.0,0.0,0.0,0.37888198757763975,0.0,0.0
1.0,0.3333333333333333,0.0,0.3555900621118012,0.0,0.0
0.0,0.1111111111111111,0.0,0.11024844720496893,0.0,0.0
1.0,0.3333333333333333,0.0,0.5093167701863354,0.0,0.0
1.0,0.5555555555555556,0.0,0.5279503105590062,0.0,0.0
1.0,0.2222222222222222,0.0,0.20807453416149066,0.0,0.0
1.0,0.1111111111111111,1.0,0.22981366459627328,0.2857142857142857,0.0
0.0,0.0,0.0,0.16459627329192544,0.0,0.0
1.0,0.3333333333333333,0.0,0.2686335403726708,0.0,0.0
1.0,0.2222222222222222,0.0,0.23602484472049687,0.0,0.0
0.0,0.0,0.0,0.2468944099378882,0.0,0.0
1.0,0.6666666666666666,0.5,0.40838509316770183,0.14285714285714285,0.0
1.0,0.1111111111111111,0.0,0.32298136645962733,0.0,0.0
1.0,0.2222222222222222,0.0,0.14130434782608695,0.0,0.0
0.0,0.1111111111111111,0.0,0.3804347826086956,0.0,0.0
0.0,0.1111111111111111,0.0,0.07453416149068323,0.0,0.0
0.0,0.0,0.0,0.2531055900621118,0.0,0.0
1.0,0.2222222222222222,0.0,0.81055900621118,0.0,0.0
1.0,0.3333333333333333,0.0,0.2531055900621118,0.0,0.0
0.0,0.2222222222222222,0.0,0.17857142857142855,0.0,0.0
1.0,0.2222222222222222,0.0,0.35093167701863354,0.0,0.0
0.0,0.0,0.0,0.2857142857142857,0.0,0.0
1.0,0.3333333333333333,0.0,0.343167701863354,0.0,0.0
1.0,0.2222222222222222,0.0,0.49223602484472045,0.0,0.0
1.0,0.8888888888888888,0.5,0.2608695652173913,0.14285714285714285,0.0
1.0,0.2222222222222222,0.0,0.38354037267080743,0.0,0.0
1.0,0.0,0.0,0.20496894409937888,0.0,0.0
1.0,0.6666666666666666,0.5,0.7344720496894409,0.14285714285714285,1.0
1.0,0.2222222222222222,0.0,0.4301242236024844,0.0,0.0
1.0,0.8888888888888888,0.0,0.8027950310559006,0.0,0.0
